ts,strategy,strategy_version,config_version,feature_version,mode,asset,market_id,window,direction,elapsed,remaining_sec,reference_price,current_price,move_pct,entry_price,bid,ask,spread,depth_usd,imbalance,confidence,regime,entry_bucket,move_bucket,elapsed_bucket,decision,decision_reason,risk_gate,size_requested,size_granted,execution_state,execution_quality,filled_shares,remaining_shares,average_fill_price,slippage,resolution,hypothetical_pnl,realized_pnl,bankroll,exposure,open_positions,meta
2026-09-02T02:43:23.005684+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.8922,97.0,99.485,99.64,0.1558,0.54,0.46,0.54,0.08,106.57,-0.6981,0.814,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.156% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.892}
2026-09-02T02:43:23.005684+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,XRP,4049328,15m,DOWN,0.8922,97.0,1.34245,1.3411,-0.1006,0.54,0.46,0.54,0.08,146.77,-0.7734,0.798,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,LOSS,-50.0,,1000.0,50.0,1,{"reason": "движение -0.101% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.892}
2026-09-02T02:43:38.005815+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.9089,82.0,77226.84,77144.1,-0.1071,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.805,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.107% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.909}
2026-09-02T02:43:38.005815+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.9089,82.0,99.485,99.76,0.2764,0.54,0.46,0.54,0.08,106.57,-0.6981,0.856,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.276% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.909}
2026-09-02T02:43:53.005937+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4049315,15m,DOWN,0.9256,67.0,2407.14,2404.4,-0.1138,0.54,0.48,0.54,0.06,256.22,-0.8345,0.812,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение -0.114% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.926}
2026-09-02T02:43:53.005937+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.9256,67.0,77226.84,77146.23,-0.1044,0.5,0.49,0.5,0.01,1068.78,-0.7842,0.809,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.104% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.926}
2026-09-02T02:43:53.005937+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.9256,67.0,99.485,99.73,0.2463,0.54,0.46,0.54,0.08,106.57,-0.6981,0.852,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.246% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.926}
2026-09-02T02:44:08.006072+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.9422,52.0,77226.84,77146.23,-0.1044,0.5,0.49,0.5,0.01,1058.93,-0.7826,0.814,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.104% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.942}
2026-09-02T02:44:08.006072+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.9422,52.0,99.485,99.74,0.2563,0.54,0.46,0.54,0.08,106.57,-0.6981,0.86,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.256% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.942}
2026-09-02T02:44:23.006187+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,ETH,4049315,15m,DOWN,0.9589,37.0,2407.14,2404.36,-0.1155,0.54,0.48,0.54,0.06,246.37,-0.8295,0.822,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение -0.116% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.959}
2026-09-02T02:44:23.006187+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049316,15m,DOWN,0.9589,37.0,77226.84,77146.23,-0.1044,0.5,0.49,0.5,0.01,1058.93,-0.7826,0.819,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,50.0,,1000.0,50.0,1,{"reason": "движение -0.104% ≥ 0.10%; вход 0.500"; "required_move": 0.001; "elapsed": 0.959}
2026-09-02T02:44:23.006187+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,SOL,4049317,15m,UP,0.9589,37.0,99.485,99.69,0.2061,0.54,0.46,0.54,0.08,106.57,-0.6981,0.849,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,42.59,,1000.0,50.0,1,{"reason": "движение +0.206% ≥ 0.10%; вход 0.540"; "required_move": 0.001; "elapsed": 0.959}
2026-09-02T02:57:38.012708+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049912,15m,UP,0.8422,142.0,77165.82,77258.83,0.1205,0.52,0.46,0.52,0.06,868.97,-0.9335,0.789,,,,,ACCEPT,в пределах лимитов,,50.0,50.0,SHADOW,,,,,,WIN,46.15,,1000.0,50.0,1,{"reason": "движение +0.120% ≥ 0.10%; вход 0.520"; "required_move": 0.001; "elapsed": 0.842}
2026-09-02T02:57:53.012828+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049912,15m,UP,0.8589,127.0,77165.82,77252.55,0.1124,0.52,0.46,0.52,0.06,868.97,-0.9335,0.791,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,46.15,,1000.0,50.0,1,{"reason": "движение +0.112% ≥ 0.10%; вход 0.520"; "required_move": 0.001; "elapsed": 0.859}
2026-09-02T02:58:08.012978+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049912,15m,UP,0.8756,112.0,77165.82,77252.51,0.1123,0.52,0.46,0.52,0.06,868.97,-0.9335,0.796,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,46.15,,1000.0,50.0,1,{"reason": "движение +0.112% ≥ 0.10%; вход 0.520"; "required_move": 0.001; "elapsed": 0.876}
2026-09-02T02:58:23.013126+00:00,momentum_late_window,1.0.0,baseline-A-1.5.0,1,shadow,BTC,4049912,15m,UP,0.8922,97.0,77165.82,77253.12,0.1131,0.52,0.46,0.52,0.06,868.97,-0.9335,0.802,,,,,REJECT,лимит на одно окно времени,MAX_PER_WINDOW,50.0,0.0,SHADOW,,,,,,WIN,46.15,,1000.0,50.0,1,{"reason": "движение +0.113% ≥ 0.10%; вход 0.520"; "required_move": 0.001; "elapsed": 0.892}
